Id	Bleu	Key	Lda	Cosim	Ngram	Holistic	Score
856	0.023675497848475925	0	0	0.9310361278231241	6.006645044841639	0	0
1347	0.000542482464607385	0	0	0.19633687262275604	1.4857988202028451	0	0
792	0.09555793327998072	1	0	0.3763136998639571	9.513013311078327	0	0
1283	0.23601470940798316	6	4	0.4208455421990975	15.722328381113206	1	2
1525	0.13941449792416732	6	5	0.4070383424229107	19.055012673085425	0	3
1323	0.23223775185522	4	4	0.4525422374816708	21.304426427134725	3	3
1067	0.39371324764197707	7	4	0.5802802481522445	25.590153327924224	2	3
1660	0.4048737908836968	6	4	0.5438835142737889	13.711381918734862	0	3
1373	0.1332879398964677	6	4	0.4679455817312436	22.181514712721793	3	2
825	0.30169303188463154	4	4	0.5677957474356852	19.529773677699037	1	2
74	0.09057889149601564	7	4	0.3216026790984596	11.323678364119543	0	1
757	0.022620583771176317	3	3	0.264344303471439	5.221544638935943	0	1
465	0.1152250231652884	6	1	0.3289551673597127	17.572253236959117	0	0
1505	0.3182973782916546	6	4	0.5609315916089738	16.611269286269284	0	2
659	0.40249938394778934	6	4	0.6555952223161898	16.967919026278153	1	2
432	0.04401696526911575	0	3	0.34761338320513957	7.237450273324885	0	0
362	0.1775442076281397	7	4	0.46538227310779623	36.12141386156057	3	3
670	2.0610276015543413e-05	0	0	0.26020381980380464	1.6430559636441988	0	0
954	0.25539381688127843	9	4	0.406560507101317	12.350083086847793	1	2
1586	0.1891316227258893	0	0	0.33066644077922425	12.655266869353555	0	0
1376	0.0428656685449481	2	1	0.25739666864471966	10.20706865374048	0	1
1125	0.10763774116412969	5	4	0.4559436057487502	12.905488468584107	0	2
14	0.003803350326971754	0	0	0.5444273388535283	2.1984919277488935	0	2
1362	0.09967426887805537	3	1	0.5883487552457304	20.110710277854235	2	0
42	0.4333579447802112	8	4	0.7177374538609653	23.198922809216928	0	3
681	0.2064186139680474	7	4	0.5008954918958521	21.754947318763108	1	2
333	0.009311041461259873	0	3	0.22080286703302796	6.001762793898344	0	0
263	0.14075563607933128	1	1	0.617323366051286	7.152441572875009	0	0
1012	0.05338853482421873	7	4	0.43635967083867666	11.646045954613731	0	1
1002	0.08010123465547879	6	5	0.5147908392877149	18.765955299430523	0	2
102	0.3162729575529707	10	4	0.49111034429119316	22.384274083553933	0	2
877	0.1883464306821537	4	1	0.4287187270308566	11.415870485723428	0	0
910	0.13092859658420292	7	4	0.455935669078275	22.547046825723285	1	1
364	0.02635041819791744	0	0	0.5057929339643872	3.115430707922968	0	3
266	0.1216309742950264	4	4	0.5351850626097109	12.626514501374846	0	1
467	0.1327039535273633	4	4	0.3358227917673976	14.750681967671127	3	3
229	0.19139062710157081	7	4	0.6199012295486774	20.311972586237296	1	2
1142	0.3255033400682731	6	4	0.5297473072297535	16.48514693081256	1	2
1087	0.00015120516485693899	0	0	0.6148122859082401	1.5808825763160128	0	0
1234	0.02427048906607425	0	0	0.8274508426042683	3.1177883176335186	0	0
1116	0.07618756928489996	3	4	0.34263622256688725	25.264635043393945	0	3
1324	0.055413483053648405	2	1	0.4269795163583238	10.793815260471272	0	0
1432	0.28141451940977236	4	4	0.45537486880025346	20.939034313004562	0	3
1374	0.8990910290423088	7	4	0.9402442831675766	17.687900841848208	2	3
799	0.14389771130618143	5	5	0.42392162153668883	15.08985511822199	1	2
1191	0.2600988633142033	4	4	0.44204957388489363	21.497087342482068	1	3
492	0.049099659605884076	5	4	0.4025059172379518	18.425642086671495	0	1
765	0.08168541378863833	3	4	0.4656981038663559	9.953638967895598	0	0
73	0.1050088879471768	3	5	0.47672082370663915	9.339377394191635	0	0
828	0.31057612968361714	7	4	0.4943403868759675	16.618683273211133	3	2
1120	6.357394054802348e-05	0	0	0.4097775351124133	1.472551730175569	0	0
1051	0.0028704621617231417	0	0	0.18125042655358822	1.3177913589678294	0	1
1155	0.14282463111798346	2	1	0.40921362220153806	10.345127907008711	0	0
887	0.31189061405060897	6	4	0.5787500587169012	23.603848112671635	1	2
934	0.11829505755102925	2	1	0.3610967253180748	11.290598705784127	0	0
1565	0.47325021592006944	7	4	0.5710760243464287	15.523465767119017	2	3
1451	0.38957508910599004	11	5	0.6779325412162793	27.065981649069876	3	3
1004	0.3928703416442245	6	4	0.6049846191146483	20.65835798188739	1	2
735	0.0005330867455040387	0	0	0.3686629115427854	1.89025974025974	0	0
310	0.051543474757639256	3	4	0.5459604035555469	16.13704530763354	2	0
1637	0.32296802505659394	6	4	0.48039220922701953	21.94866602695549	1	2
269	0.03593432768841313	5	5	0.3121431481547652	11.179196457137634	0	0
583	0.1390923286093512	3	4	0.5135863344058372	6.1640522875817	1	1
189	0.013855846993706202	0	0	0.26624852643642877	2.9071518207118556	0	0
1577	0.12097329844106013	3	4	0.3938338339995192	8.377471384824327	1	1
363	0.08877848391382033	9	4	0.4687924304496852	12.301872452452947	1	2
258	0.3960748030380552	7	4	0.4767269683408743	15.3437680783269	1	2
519	0.15449766208199153	6	4	0.4247308337720516	19.28803865123524	1	3
929	0.19234775537683918	7	4	0.4383614838958852	15.827582615407351	1	1
1552	0.022530797327311024	3	1	0.2874568277198647	7.706744682905676	0	0
658	0.3331242260630146	8	4	0.47757098170593004	22.591868893919973	0	2
1046	0.002079035114264515	0	0	0.30978123409242636	3.0153180153180155	0	0
197	0.12117445412836067	6	4	0.39126104752648033	15.592464341008892	1	2
1229	0.15895612384939328	5	4	0.34966787323429216	24.219480519480513	0	0
474	0.1652053370055656	9	4	0.4093041737400927	26.21888077093184	1	1
945	0.057566909088371775	6	1	0.38149995970259754	10.912151002592179	0	0
876	0.09410248942470192	6	4	0.7085969440337736	9.855357142857143	1	1
151	0.11668303991414862	3	4	0.4502093835891203	8.54928347795995	0	1
868	0.13722136571997645	7	4	0.4572839277062666	24.297658344407566	2	3
61	0.24643710237722624	4	4	0.3675394723520035	13.266282818488701	1	1
842	0.289370701892911	6	4	0.5729425042006764	15.577390454402838	1	1
948	0.12308757033641342	2	1	0.499210758845952	28.82350160010342	3	2
2	0.09537557312384962	5	4	0.34911873318026254	18.947787300418874	0	1
1570	0.5023106068171578	7	4	0.6050349759799175	17.71381282116576	2	3
1518	0.03180889534619902	4	4	0.33546558818380673	20.94140127588269	0	2
576	0.23623632155462376	6	4	0.47792540937408823	20.192214648096996	1	1
369	0.09971763847602974	7	4	0.390831799206672	11.439870870443627	1	2
99	0.032269502857675804	0	0	0.4614626220902736	4.1625922881727835	0	3
1448	0.04966141403248639	1	1	0.35454782638802806	9.998410454578847	0	0
1267	0.036875042643925236	3	4	0.3322682460707526	6.269196034443713	0	0
141	0.25582134355063024	9	4	0.5278091194328595	20.633645521145517	1	2
1292	0.14138852904556612	6	5	0.33652821288413276	10.928187069208741	0	3
204	0.1040099479289549	6	5	0.4180558512256692	13.09937959488202	0	3
1345	0.15232877051641402	0	4	0.2995513367609831	17.821985079763714	0	1
1181	0.20970684147285598	10	4	0.41815295140645614	23.46926978250507	1	3
1025	0.5208849333867895	6	4	0.6468724572195554	15.4683956351526	1	3
1024	0.09051231494959512	4	1	0.44092458076650726	33.77456953651931	0	2
537	0.22738612304909625	9	4	0.3870909703847691	31.018153698726437	1	3
490	0.16313543210886788	3	4	0.6260584995949484	8.427770677035385	1	1
166	0.08172239728124306	4	4	0.394819983291701	20.14075470882746	1	1
156	0.22335269870578375	5	1	0.42282611468841935	19.342977759478973	2	0
1157	0.07881475623657119	0	3	0.4713715974579255	9.56946449663168	0	1
1220	0.0803319680824307	4	4	0.3442494161160091	6.393998382078878	1	1
1401	0.3860576217069467	6	4	0.5916887830960553	21.13892447421859	1	2
267	0.09176983448980865	4	5	0.31090239696033206	17.846519162811727	0	1
265	0.2719438394637535	11	4	0.6025983967540561	27.69988365177993	2	3
1508	0.05904260339296233	3	5	0.4897415847468221	4.3835315398395895	0	2
192	0.0606606260615477	0	0	0.2906570889647485	4.627089985178221	0	0
231	0.29153811579649874	9	4	0.4993470192530696	42.19821583645112	1	2
879	0.12235151210568407	6	4	0.501751126273797	14.245203141371869	1	1
640	0.3781867035616125	7	4	0.5439141878112711	17.27043193304803	0	2
900	0.07163631742349047	5	4	0.4911030046198386	16.18169132190703	0	0
1058	0.04738508716631996	3	5	0.3360971821216012	10.795989141577378	0	0
1141	0.02972973824158219	0	0	0.4934828939782685	3.149096367169123	0	3
1167	0.42818185319516083	6	4	0.6180876049522017	22.404797490091603	1	1
160	0.27107423963377447	6	5	0.5971808142277607	13.658245246325741	0	2
1045	0.25357255954865254	6	4	0.4400467637719104	17.075228284787105	1	2
761	0.08161788596442081	3	5	0.3669082169692407	4.603142832399799	0	1
712	0.8280878897141156	8	4	0.8520223386244252	22.497463948160533	1	3
114	0.3431492695276783	7	4	0.6068149778777122	14.749555836320539	2	2
1629	0.0911052507428935	6	4	0.44056105071675616	13.237388570322004	1	1
11	0.02034384122231266	0	0	0.6795165493025856	3.5798303676551084	0	0
84	0.032245160435956086	0	0	0.32896655139066244	5.988520118512378	0	0
769	0.395507967760822	7	4	0.544877526694611	21.235616975903348	1	2
478	0.15311899233357185	7	5	0.5125158443883449	24.36540211575714	0	1
81	0.08302652103141303	7	4	0.4208537486709877	12.838129066495938	1	3
809	0.0636955039548558	0	0	0.4250427765680979	12.24183954590301	0	1
1322	0.2405603249870276	6	4	0.5103530110442518	19.54501664486184	1	1
1466	0.12567841185354114	2	5	0.4277950019197227	24.462273673664832	0	3
794	0.08881460367466558	7	4	0.4654764290245742	22.73238858664554	1	1
448	0.17337089261367666	0	4	0.4029206197072134	9.798689623070429	1	1
965	0.42716839791669015	12	4	0.5914375251419147	18.561558784352897	3	3
779	0.23498742890001825	7	4	0.5620423422710793	16.371897628515278	1	2
966	0.06141792667360453	3	1	0.37797815049372413	11.013765358308703	0	1
1540	0.12080798788256016	0	0	0.5136430270656689	4.536065014277089	0	0
454	0.12379055210243609	7	4	0.5121227215835159	23.204744417089614	3	3
1472	0.3372298389266715	13	4	0.4786607426217077	24.850639023858832	3	2
340	0.07037781803966565	3	5	0.5613125871322283	5.061713680420774	0	1
282	0.0662785450549032	0	3	0.36166288769449306	18.19095258438036	0	1
149	0.07226358817467014	0	0	0.3250805029191271	5.3170578063147715	0	0
764	0.34118674366762836	10	4	0.4486435583927569	18.81179449635332	1	2
175	0.22204306542430602	3	4	0.43509803979812733	9.39699401905284	1	1
710	0.21197673120496358	9	1	0.5522087949544146	14.000355037119743	3	3
374	0.12709188594045243	9	5	0.4018287432206196	24.65352729056288	0	0
1204	0.2477511162285552	6	1	0.4777663737540056	16.993347828641944	2	2
1356	0.214493735208392	14	4	0.5196411912223771	31.63433004474025	3	3
9	0.32809386297824933	8	4	0.4648235185165621	23.025722401318035	2	3
1097	0.28550538447031976	5	4	0.582783841181375	11.447633635714134	1	1
1395	0.06272879355128166	0	3	0.406838181853756	6.2790337715260325	0	1
70	0.20617109164502628	4	1	0.39485819261819616	15.366367785345776	0	1
422	0.18804713352784092	7	1	0.4116419482790791	25.225149706898588	1	0
1490	0.08282070540415633	6	4	0.361523345357184	12.36886618283677	2	2
1641	0.274859256387441	5	4	0.370342504840192	13.061574674035974	1	2
289	0.29379544692172826	7	4	0.45038987170373324	15.968245770621593	2	2
1207	0.21750264118939847	3	4	0.4666487887428675	11.289157896626936	0	2
782	0.06845083862496959	6	4	0.47638645023717563	16.118747864211585	3	2
1582	0.1361676921432077	0	0	0.3493834230215063	4.886041143239285	0	0
209	0.39040425064615236	4	4	0.45183991319775074	14.896391027273378	1	3
1101	0.38191894129085996	7	4	0.4901888834123062	15.381205640764463	1	2
85	0.07866127647665268	4	5	0.26544291620807503	11.851123854645529	0	1
1198	0.038826139509089905	5	5	0.5404184413879181	11.852819604715894	0	0
776	0.03616251222961652	1	0	0.3399419505903208	13.231614385151204	0	0
662	0.07342635558216402	7	4	0.33077851617512427	30.07523445041818	3	2
885	0.24520037521807825	4	4	0.4532316267779425	16.22507877829085	0	2
1102	0.0642211131004925	6	5	0.32829770155770926	19.663589596677824	0	1
920	0.45647251986342263	6	4	0.6729457987652576	14.284237614810367	1	2
1351	0.20961576356148628	7	4	0.5323470887938916	25.279787859199615	1	2
957	0.32868340424452797	7	4	0.44707308767015835	16.99987286385859	1	2
944	0.2137827989590152	7	1	0.49032588768541574	21.841718145975108	0	1
1137	0.4487592694780555	5	1	0.68622258541783	17.22943947177693	1	2
798	0.24895675336806333	5	4	0.6034351831473426	17.485486572251276	2	1
1386	0.3080886042340204	4	4	0.36842736493063666	17.565995764641272	2	3
1403	0.1314464713721809	7	4	0.4702855651731174	24.286366656219595	1	2
261	0.0638938116294318	1	1	0.390470371111411	7.032292135968608	0	0
1656	0.0005736053689962616	0	0	0.5351367678519086	2.564221579933654	0	0
436	0.0729682286421139	3	5	0.333899406120387	20.384809995645906	0	0
1413	0.10916602979694924	11	4	0.3789949091223315	24.843810884677755	3	3
285	0.23564773123966476	3	1	0.41730167116032485	12.584490118584547	1	1
1607	0.07026326327176345	5	4	0.36811377982818655	13.875480291570948	2	2
506	0.12078002151945333	7	1	0.5132864295517464	23.889585577820867	2	1
451	0.04124969340214411	0	0	0.3595334062517515	2.6555484118564614	0	0
211	0.08897294721358001	7	4	0.3835259707278584	26.039884126881024	2	3
1332	0.04600480687262775	11	4	0.6595206466789255	14.048033910533912	3	2
148	0.027059196925867255	9	4	0.4823190039110734	9.9719775107933	1	2
632	0.12078325003743666	6	4	0.4684636957284742	9.289540279981455	1	3
1528	0.5122951615195798	9	4	0.5790320448856291	18.084590714582973	1	3
1226	0.3088768303641244	3	4	0.46621099985081216	13.156495032838846	1	2
399	0.12613394419099824	6	4	0.42041865656797184	13.798156397266306	0	2
1671	0.06202788401057468	4	4	0.4595756745996879	11.50423926348849	0	1
1487	0.1287599234983513	7	5	0.44013717342493786	9.4528579607527	0	1
614	0.10499901541839392	7	4	0.41938496113928975	19.098384458678574	1	2
778	0.07616746515665472	6	4	0.33844281635747386	15.250853553910828	1	1
816	0.05293119198992982	1	4	0.32979577996808485	5.72067932067932	0	0
595	0.0837588799300129	4	1	0.4088581574869019	11.877842294444463	1	1
296	0.052164963257578335	4	1	0.45738748650599886	12.906966786223755	2	0
127	0.10451932996229173	4	1	0.4903282821328793	25.926826581795275	2	0
244	0.14131678088924166	8	4	0.49640805381491915	18.064911395606977	2	2
1583	0.08907752859952724	1	5	0.35369475641451553	7.774645504358791	0	0
499	0.1504600533118903	6	4	0.6582640372705818	9.201544697132935	1	3
29	0.21020764694781174	0	0	0.5204009283301321	6.027817379558865	0	3
36	0.42309764300216435	5	5	0.5569023834566637	15.432633766302498	1	2
224	0.07942751404156978	5	4	0.5239863537003954	24.14142731623381	2	2
234	0.05605096044826483	3	4	0.3686374515957324	12.64324113559374	0	1
679	0.054621135643247117	3	4	0.6254218171520103	24.09659256852687	2	0
1190	0.24591711808392971	8	4	0.4353205352937417	39.491041236735455	3	3
92	0.22107087665113773	3	1	0.4149640388174769	8.215235598594733	0	0
1566	0.19325440603787866	6	4	0.4497471917112518	29.803762942423923	2	3
724	0.03776156780137467	1	0	0.231512680192422	7.410788166941418	0	0
858	0.15946137277537104	6	4	0.4865386640024001	20.145855188207786	0	1
917	0.1033412116625368	2	1	0.33163438393762484	10.731985011070353	0	0
449	0.0744241665112852	2	5	0.3567737124488933	12.589768160827465	2	3
1047	0.06305089070952306	7	5	0.4327579803280175	26.779522787602588	1	1
292	0.32098586186467737	0	0	0.34294031507981504	8.739274038654845	0	0
1573	0.42945296867715615	9	1	0.5778959402374559	24.32174581953993	1	3
1201	0.003323885783072643	2	5	0.7413519984765167	4.74568060508463	0	0
1560	0.30720973723975575	7	4	0.4819096474481075	21.749760550766737	1	3
1385	0.33084710771704645	7	5	0.44059717409600474	17.001489353028926	0	2
663	0.3567305381689131	4	4	0.4946032980792211	15.617160758917725	0	1
940	0.3249076467175606	6	4	0.5500269696004904	22.403627137620603	2	3
1130	0.2509429470749715	6	4	0.5662061646122368	15.854338549307588	0	2
55	0.053426878648415235	5	1	0.4551513488320237	19.839965053006843	2	2
460	0.03576460143269228	0	0	0.5856913965923627	9.66282780089147	0	0
1520	0.34784906222236717	6	4	0.5229228350852301	14.583131509872993	0	3
1208	0.08145162283077302	1	1	0.6002065876425788	9.356142630383781	0	0
893	0.34955484844658	10	4	0.5545973728281087	15.273943213649092	3	3
626	0.2026037085149641	0	0	0.5494822782827329	5.562595960970573	0	0
397	0.16410878800680523	3	4	0.4972741082404162	13.250736600001305	0	1
1023	0.16831082283781565	6	4	0.39708717199363286	9.042510306171298	0	1
1504	0.08517960116493707	3	3	0.35865189044703194	12.02926321614402	2	1
1602	0.21394428262035345	4	4	0.3589349541012274	15.514638199777512	0	2
1669	0.06961840794061494	5	4	0.3732927264825374	13.853849169406441	0	0
814	0.07578730169766477	2	5	0.5724610687480822	5.651587791293674	0	1
353	0.1321151182320373	3	5	0.35296648422571975	11.469923677973215	0	0
384	0.24062313297806442	6	4	0.6268054449338125	12.004069949658184	1	2
8	0.2958005559199302	11	5	0.6133257400141199	25.35896666823103	3	3
1154	0.2558970909707366	9	4	0.7245650548592054	19.63701070171658	3	3
291	0.11687903862255565	7	4	0.41047419631159393	17.421738534083733	1	3
984	0.12178898100930324	7	4	0.41673366253914657	30.01538651369718	2	3
1036	0.21516532716763784	4	4	0.4740272154986556	12.58991449726744	0	1
458	0.3268937123906831	8	4	0.4792395889851013	42.78988019204736	3	3
91	0.143879912037076	10	4	0.5394412439187144	22.736898455861294	0	3
184	0.08484549097196918	7	1	0.41206175651169646	20.31098918711147	0	1
1189	0.0275050816892086	0	0	0.2573219656853454	4.650374827271112	0	0
418	0.07894409297181171	6	5	0.3871250537146873	14.900285015122474	0	1
914	0.21474293224303306	6	5	0.445510647045559	8.752053910142147	0	1
1083	0.12992403710665698	7	4	0.3789854084740502	14.13333433702595	2	3
687	0.2630810428127123	7	4	0.4735453062599928	25.68247216775685	1	2
755	0.0014352310808615708	0	0	0.1884413155369142	2.6118881118881117	0	0
1664	0.15279920341217018	9	1	0.4692969521099371	38.8561547198931	3	3
332	0.20857669101111725	6	1	0.4304436927830294	25.980740814912632	0	2
512	0.041792997145148295	0	0	0.25390128525046407	5.673344972880576	0	0
1644	0.4028457384192143	7	4	0.6032268553890233	17.50079128387951	1	1
276	0.15228210265436382	2	4	0.3887865377951357	12.941700984773739	0	1
328	0.3336839129475766	1	4	0.6298133781269155	13.188355817728883	1	2
437	0.04011109704267834	3	4	0.5840575287183604	6.835038188729802	0	1
1232	0.2531887757389217	6	4	0.42315618053828663	17.435682596557204	1	2
1454	0.008147340876260926	3	4	0.6428862642636595	4.66388888888889	1	1
1407	0.19716337261602832	7	4	0.4639837569782485	15.103856298724383	3	2
1184	0.03285171467675669	3	1	0.33642809390923156	10.230559468910865	0	0
1480	0.19349105798117666	9	4	0.543605512290507	22.786156834221835	1	3
32	0.01012112228196245	3	1	0.3877713115457985	6.973207142015193	0	0
861	0.1313633356601943	10	4	0.3528579675409123	21.36210914988004	1	2
1195	0.007606710519913424	0	0	0.22790888273594734	1.871228668132693	0	0
562	0.10468940071317748	7	4	0.40973855966670614	20.205357306092594	1	1
714	0.03399438083492091	0	0	0.4381366771448505	5.632798492357316	0	0
1080	0.23162257381142679	4	4	0.45823745242531916	17.978237319955582	2	3
1668	0.3015458024797989	9	4	0.6226308556967476	16.811258313634138	3	3
1353	0.052671204457327654	3	5	0.437142754904336	5.39333118572249	0	1
664	0.07885822972689169	0	3	0.42118570694123214	8.759882870192133	0	2
20	0.9125429451464167	7	5	0.9234335831924844	21.00734794101666	2	3
524	0.04623316881569452	3	5	0.2998835177229023	8.91734978557734	0	0
87	0.09746673179371339	3	4	0.4856356539369936	8.921214452266748	0	0
113	0.2744591756153255	4	5	0.3869111559294328	11.342763892454295	2	1
1284	0.0948861555826403	6	4	0.6219719280328193	8.685732323232322	0	2
732	0.07152920286538453	7	4	0.5956404778288076	12.117610902169725	1	2
699	0.013177879590527292	5	5	0.5845917975573404	7.672763347763349	0	1
295	0.2975123433824102	7	4	0.4900310301691942	13.217542098424449	1	1
1652	0.31794829599676433	7	5	0.4033678146430784	13.126301543538052	0	1
412	0.29061893877135575	6	4	0.5861415100580813	14.693662709839177	1	2
78	0.07152925656053571	0	0	0.36362831181470984	13.881782195497031	0	0
1545	0.2323126327300095	4	4	0.4611929828372987	18.05770761167012	0	2
1501	0.1489986159085345	1	3	0.3743848132069688	7.999648326389813	0	1
1584	0.11096299607646563	3	4	0.6261794616922612	6.800012161041573	1	1
407	0.10124780575620695	0	0	0.34908163894087274	9.923420323226825	0	0
1238	0.3063058609953083	3	1	0.48800321849392087	10.900399067736531	0	0
1211	0.20587895284415833	5	4	0.44844355375075484	25.27449174492517	3	3
783	0.1350076494662885	1	1	0.3901826637773892	11.409117128366017	0	0
1417	0.03849381331777453	0	0	0.6376808858686789	1.4245317376122328	0	1
195	0.26942985118615237	4	4	0.6667172868405652	17.598978727259784	1	3
439	0.11724630450242388	7	4	0.3161796928601699	15.627381154277437	0	2
540	0.1085237232175419	6	4	0.3483974526990221	15.248344547609252	1	2
313	0.1265361746790773	7	4	0.3739545256940887	29.373549747279377	3	3
218	0.09176232845253504	0	0	0.5000536387813467	11.673152890505495	0	1
18	0.03579227764541183	1	1	0.36615399166719953	18.545233474404622	0	0
943	0.32290951741392326	7	4	0.5082043107264155	16.19226824946639	1	1
863	0.056240262160435955	3	1	0.6357833944696769	12.153168314313826	0	0
345	0.13937617173371236	8	4	0.3836913885799523	19.43132080337962	2	2
731	0.1844792074124525	6	4	0.36234219805897167	16.850223795812028	1	2
841	0.08388609203310142	3	4	0.32857236350405983	12.577848053443695	1	1
719	0.07178529103277362	3	4	0.31208620079207244	9.85719145835245	1	1
315	0.04374104984070496	3	1	0.41181690376555313	8.859389260550252	0	0
1382	0.11882501667586945	6	5	0.5367114864962018	19.696126296528433	0	2
22	0.2784433052026023	6	4	0.5983835638942804	17.326168357786006	1	2
1149	0.13217904845907852	6	4	0.34219443432275376	12.120406266420197	0	1
894	0.22258872410114605	4	4	0.4473170811805229	19.635626379124822	2	3
1310	0.04032541143824964	0	0	0.4818876795935471	4.765768449181425	0	0
157	0.15551698389576055	3	5	0.41189579954169087	11.530065419616502	1	2
688	0.23706069170197347	4	4	0.4640514565508565	26.91574095689386	0	2
23	0.05803057264624159	1	4	0.41528199278680583	8.098043378190436	0	0
546	0.4127131734801517	6	4	0.5712660004342337	15.105230961848607	1	1
535	0.018415384916073793	0	0	0.41023390714122027	4.743532575320164	0	2
1264	0.1550557116528271	3	1	0.42724148448635696	14.545644508570206	0	0
419	0.2226612932856536	6	4	0.6212340688035183	21.98201728611945	1	1
139	0.10259965267625965	7	4	0.3992982607865587	17.722258297258293	1	3
947	0.25156973659649506	9	4	0.5128699266253289	25.78220921086212	1	3
1205	0.20340258540071585	8	1	0.44096528558159565	19.22514266778972	0	3
337	0.3332364482804933	9	4	0.4201563095358187	21.565167731305497	1	3
1059	0.21033646591328897	4	5	0.5102200711370699	19.038035279134345	0	1
153	0.19999418827954127	2	5	0.5067936099686818	9.594905786507955	0	3
188	0.3353308940943816	7	4	0.5526916812296018	15.750129544518089	3	3
83	0.4218869116110703	11	4	0.605444589753272	28.90504472737443	3	2
1281	0.041129690381348206	3	5	0.3471195823093071	9.198071922917123	0	0
591	0.2931266115027393	7	4	0.5501401110808808	13.97153051197169	1	2
341	0.15806640848482514	6	5	0.43578329728395837	14.273552898993739	3	3
1559	0.2120063125311553	6	1	0.5224440781348043	26.549344811535207	3	1
1099	0.47249311024748253	7	4	0.49955345967509407	15.812508161772866	3	3
1011	0.3348304193135077	6	4	0.5568856599389325	17.172315209095053	1	2
1293	0.37184214350816	5	4	0.5655870626744706	20.055224694466176	2	3
511	0.3902959912674207	9	4	0.5994434533061253	25.343132559734723	1	2
1270	0.030049698063415398	3	1	0.42452103337752795	12.043080917190824	0	0
293	0.10090837804201024	6	5	0.3224821335853095	7.454886032440212	0	1
1057	0.3507892031810627	6	4	0.5982759315237293	19.036390325360912	1	3
145	0.1281855740991781	7	4	0.39006080188149744	18.479037547419892	1	2
378	0.16700343762495035	9	5	0.4613799287838631	23.581316156772125	3	2
1248	0.08546119980803848	3	4	0.3969560286073834	14.867675783968355	0	3
138	0.2445545478935636	7	4	0.5441016236937007	31.077639882477335	2	3
1645	0.0791161110541009	4	4	0.4215298247762343	16.770471610657033	1	1
1038	0.21179423899472463	6	4	0.45284256869745465	29.008982300173905	1	2
600	0.049016078802749274	2	3	0.38838586012529175	6.02848380979186	0	1
746	0.060998101226307055	7	4	0.5473536894370217	16.88063345752974	1	2
1105	0.04574638644798131	0	0	0.35549545418966777	5.403208981421056	0	0
603	0.2403682787410934	8	4	0.48389355070631834	20.725141326046554	3	3
517	0.06312425685207461	4	1	0.34930224717304464	23.300103799074048	0	1
702	0.15431122358630237	6	4	0.47691432477075896	24.549048741176207	1	2
283	0.06224008129216063	0	0	0.3509723591234695	4.732365733681523	0	0
88	0.39775761734287485	5	4	0.5043617966060877	16.804338719640235	1	1
906	0.10908280398125077	6	4	0.4096627802324018	29.65800514844631	1	1
888	0.3722876193273296	7	1	0.580012202430594	17.911900105398555	1	2
1593	0.043210239420984536	3	4	0.3252295142267521	19.14252177561001	0	0
221	0.08917548758773916	5	4	0.528529088012129	17.52085972294109	0	2
986	0.07485600958473289	1	4	0.4241716097440608	15.139083830685994	0	1
468	0.4038301134845992	6	4	0.6507047286006334	14.61479331212303	1	1
730	0.2252321563571525	6	4	0.40827632934223596	17.633256296096178	1	2
1553	0.23555439922667806	1	0	0.5370753960638139	14.843682375416122	0	0
1110	0.23183807647973392	8	4	0.5632955285634481	18.99390160493101	3	3
1589	0.010411374541661403	0	0	0.5928350464650383	2.188968118225084	0	1
596	0.12347120829540734	8	4	0.45918466821287873	16.455474457602936	1	2
1258	0.1449443090653166	9	1	0.47991307065802064	22.70344371681025	3	2
1096	0.19870282695640953	8	1	0.519227563602768	25.240793597527336	0	3
1497	0.028100654532739487	6	4	0.4575991958234195	30.1125762266629	0	0
852	0.32433994101300345	12	4	0.5123343164904932	20.884581122352014	2	2
1499	0.2648139003002871	0	0	0.29989849799194124	10.67304970851377	0	0
835	0.3003785481022299	5	4	0.47396092948397556	21.79659326012973	1	2
646	2.0610276015543413e-05	0	0	0.564844825892988	1.3391996891996891	0	2
1081	0.19795536757450066	6	4	0.4170658877052504	15.37599508334802	1	2
222	0.1755894007048644	8	4	0.3454349901110506	19.66292922763511	0	2
235	0.05979365308680432	1	0	0.2769834669633391	10.941019090128997	0	0
1535	0.38308012923207424	7	4	0.5113250438323615	18.835452271326883	1	3
979	0.274093463697939	6	4	0.4886543520982205	34.626903849504465	1	2
660	0.06540264448443527	0	0	0.3913389383297099	6.5540492359377795	0	0
1530	0.13198960851610442	9	4	0.5111557288393855	15.668049515843634	1	2
1556	0.19674991623267407	6	4	0.41804298153742103	21.907931679603507	0	2
1665	0.16491750769238722	9	4	0.526934069942492	24.894527963660742	3	2
962	0.2603728589491044	8	1	0.5201694884233926	17.29603762250821	1	1
1218	0.5064589893060057	5	4	0.5839167162013589	17.37454071556239	1	1
1512	0.15432522610214136	5	1	0.4308751032231663	15.282866600204063	0	2
1549	0.17197708389801117	4	4	0.44447765963754454	14.611012334982583	2	2
1601	0.2640524043564829	6	4	0.44771030337376433	19.946735641603716	1	3
324	0.2957663871432891	4	1	0.44599413196377546	13.75106443693905	1	2
242	0.2139564095052567	6	4	0.5163487402353636	17.118552869559057	2	2
1277	0.17587749995703633	0	0	0.32904633781807613	8.965416605238586	0	1
738	0.082872417820054	2	3	0.3998352909909281	12.615637995475458	0	1
1421	0.183259885711126	6	4	0.5517004273127132	25.771627310597893	2	2
