@RELATION "short answer attributes"

@ATTRIBUTE cosine REAL
@ATTRIBUTE nKeywords REAL
@ATTRIBUTE lsa REAL
@ATTRIBUTE partwords REAL
@ATTRIBUTE lang_sim REAL
@ATTRIBUTE lda REAL
@ATTRIBUTE align REAL
@ATTRIBUTE corpus_sim REAL
@ATTRIBUTE lda_extract REAL
@ATTRIBUTE cos_score REAL
@ATTRIBUTE bingo_score REAL
@ATTRIBUTE jaccard REAL
@ATTRIBUTE "dice sim" REAL
@ATTRIBUTE keywords_norm REAL
@ATTRIBUTE LSI_query REAL
@ATTRIBUTE bleuscore REAL
@ATTRIBUTE category {0, 1, 2, 3}

@DATA
0.29,47,3.241352977445313,0.10869565217391304,0.1768765001303284,4,0.38596491228070173,0.5,5,0.32991662408720396,21.34753390744103,0.12328767123118783,0.10343998979243056,35.55555555529219,0.6644347906112671,0.0010510597274866495,2
0.256,3,1.0215520475481525,0.0,0.13805691063198156,9,0.06060606060606061,0.041666666666666664,4,0.251799256708697,5.522831186290266,0.0,0.0,2.2222222222057617,0.0,0.15000000000000005,0
0.458,31,1.6188838626710684,0.08695652173913043,0.2025484460504458,9,0.46153846153846156,0.4583333333333333,6,0.31435239877380927,16.920430017179243,0.0793650793638196,0.0904917975878471,22.96296296279287,0.6399751305580139,0.12572043275528844,0
0.181,13,2.9411598820330447,0.043478260869565216,0.2136279403438614,9,0.6060606060606061,0.2916666666666667,0,0.3806561958399964,7.607763985240767,0.07142857142687076,0.08703653461240418,9.629629629558298,0.43561041355133057,0.00015189515239159363,1
0.181,4,1.6870564908208276,0.043478260869565216,0.16766717939177947,9,0.38095238095238093,0.25,4,0.2989575144578675,9.17434507786675,0.059999999998800006,0.055513970907784774,2.9629629629410155,0.513227105140686,0.0003821141774601474,1
0.286,25,2.825236936386794,0.043478260869565216,0.2264080110695056,0.9351806640625,0.24390243902439024,0.16666666666666666,3,0.36244017588964167,18.45360951398103,0.10909090908892563,0.11077597692226564,19.259259259116597,0.5967612862586975,0.15082300707264196,3
0.162,15,2.684486685650521,0.021739130434782608,0.21292790614173984,9,0.42105263157894735,0.2916666666666667,2,0.31803371765480687,9.172231245930599,0.11764705882122262,0.08064365201443827,11.111111111028807,0.3818596601486206,0.15072231085585167,0
0.314,8,2.1244887278923676,0.06521739130434782,0.21098474959858338,9,0.36363636363636365,0.20833333333333334,0,0.23107766287563475,7.795582491983421,0.09523809523582767,0.12330069090020718,5.925925925882031,0.6716649532318115,0.15019394930481075,0
0.272,16,1.0299726090147165,0.043478260869565216,0.2511105154417793,9,0.36363636363636365,0.2916666666666667,3,0.45898806650807544,4.293366355866356,0.04878048780368829,0.061891897707191924,12.592592592499315,0.41920146346092224,0.1500824690163083,1
0.344,35,2.015711443376212,0.08695652173913043,0.16283879391294975,9,0.45454545454545453,0.5,2,0.2654164127198442,11.970674404938773,0.09259259259087792,0.13133127073803927,26.666666666469137,0.6303349733352661,0.12568713850749094,3
0.453,30,2.503389268115689,0.10869565217391304,0.2102581487632299,9,0.55,0.3333333333333333,0,0.5020785351692753,12.492116855676892,0.12244897958933779,0.17789800666027633,22.96296296279287,0.6948475241661072,0.10065122694425137,3
0.407,32,2.5539388073510154,0.08695652173913043,0.2613197849164788,4,0.5333333333333333,0.4583333333333333,5,0.405555007472094,18.91328371061343,0.15517241379042807,0.1669664880285943,23.703703703528124,0.7173258066177368,0.0012289781765796957,3
0.401,31,2.3944201703106742,0.10869565217391304,0.2104571999721369,9,0.6470588235294118,0.375,6,0.5090498474129378,7.545436997642879,0.11904761904478459,0.10107764394322455,23.703703703528124,0.5513795614242554,0.050234460375591324,3
0.554,30,2.5212285985401355,0.10869565217391304,0.19988503006932667,9,0.5238095238095238,0.3333333333333333,3,0.3745200815802816,19.11108270814153,0.16363636363338843,0.1843949241362107,22.96296296279287,0.6934159994125366,0.038661667966936264,2
0.366,26,1.3561979679144718,0.06521739130434782,0.17989805782493204,9,0.5217391304347826,0.4583333333333333,4,0.3573844407572747,15.416113010656353,0.08771929824407511,0.09743012495626216,19.999999999851852,0.5597911477088928,0.038233942745732004,1
0.0,1,1.6841322434592652,0.0,0.28911726582850755,9,0.2222222222222222,0.08333333333333333,0,0.7323404996026311,1.3532508412303808,0.028571428570612248,0.00048426150121061266,0.7407407407352539,0.34111109375953674,0.15000009498465142,1
0.128,5,2.7162995332838538,0.043478260869565216,0.206946353243242,9,0.5405405405405406,0.3333333333333333,0,0.3479650164311292,6.864577209855847,0.06521739130293006,0.02279028624886787,3.703703703676269,0.4762691557407379,0.0002847133620096865,0
0.314,25,1.228692003424758,0.06521739130434782,0.15650017688378562,9,0.2702702702702703,0.2916666666666667,1,0.37451095491908687,14.504862191472096,0.0799999999984,0.12795715417847922,19.259259259116597,0.5669090747833252,0.00048796250794550807,2
0.272,6,1.6816851549740692,0.021739130434782608,0.2070052693196301,9,0.4230769230769231,0.375,5,0.3398834227381552,18.55461504869399,0.06153846153751479,0.01823724803739826,4.444444444411523,0.4210720956325531,0.1506344524841213,1
0.317,21,2.798342140784868,0.06521739130434782,0.21375752077836954,4,0.4727272727272727,0.5,5,0.24770946246425857,21.326096040182726,0.10606060605899907,0.13289529872615322,15.555555555440332,0.6475663185119629,0.05099532068790795,2
0.128,2,1.6841322434592652,0.021739130434782608,0.23797840086509175,9,0.5333333333333333,0.20833333333333334,0,0.38093913138602054,2.6450499448951463,0.05263157894598339,0.025824584276856848,1.4814814814705077,0.304597407579422,0.15001967385734494,0
0.172,12,1.7477060587461315,0.021739130434782608,0.23083560566047423,9,0.45714285714285713,0.25,1,0.2605980165679477,9.590295544668612,0.14893617020959712,0.09972744958061708,8.888888888823047,0.49762117862701416,0.03814245856436311,0
0.426,25,1.9450462628660485,0.08695652173913043,0.1729267185291486,9,0.45454545454545453,0.375,1,0.2265819171440766,22.639164511958626,0.13793103448038052,0.21514428077542333,19.259259259116597,0.6683828830718994,0.017778561635093715,1
0.448,19,3.3034956015292436,0.10869565217391304,0.24962287882957856,9,0.47368421052631576,0.25,6,0.3324201586258057,14.449497776045765,0.10416666666449653,0.11423527037932864,14.814814814705077,0.8123663067817688,0.1255220521811545,2
0.362,34,2.745619895691173,0.13043478260869565,0.196307750977687,4,0.5333333333333333,0.4583333333333333,1,0.46248825328029497,14.790474510869245,0.15254237287877048,0.14028661445503895,25.925925925733885,0.5798928141593933,0.0012456856437452822,2
0.37,19,2.338624995685591,0.08695652173913043,0.2573680501455758,9,0.48484848484848486,0.3333333333333333,3,0.4199173107965075,8.601871004812182,0.09523809523582767,0.14303673596143793,14.814814814705077,0.7340834736824036,0.0376939563360603,1
0.128,2,1.6841322434592652,0.021739130434782608,0.19415203342199588,9,0.4117647058823529,0.16666666666666666,0,0.2388386605930013,4.976428228634111,0.06976744185884262,0.04368159322829826,1.4814814814705077,0.3119692802429199,0.00018738448480270218,0
0.272,21,2.5794230374392457,0.043478260869565216,0.21264272281419544,9,0.16666666666666666,0.16666666666666666,1,0.24203011530848045,7.830596506177002,0.062499999998697923,0.0444905454773478,16.296296296175584,0.5963951349258423,0.15024677921589483,3
0.517,47,2.8285713053705526,0.15217391304347827,0.17771062891384326,4,0.68,0.625,6,0.5764927577556381,26.709502301104465,0.14516129032023933,0.2075697590408323,36.296296296027435,0.7462552189826965,0.07628228807663764,1
0.532,42,2.813700595638623,0.17391304347826086,0.24794457465867012,9,0.7894736842105263,0.5416666666666666,5,0.49195945930054263,17.985855729238082,0.16326530611911705,0.21499223562484845,32.59259259235117,0.7951810359954834,0.06625483748862351,2
0.441,40,2.6843359855458857,0.15217391304347827,0.18772305975661058,4,0.5614035087719298,0.5833333333333334,4,0.4296213964937811,33.18800258329635,0.17105263157669667,0.2468843971965975,30.370370370145405,0.7781170010566711,0.029478015102887185,3
0.515,22,2.3847034391114863,0.06521739130434782,0.232725465502701,9,0.4,0.25,0,0.41878790766070384,10.430173318253816,0.0909090909070248,0.14732215299642223,17.03703703691084,0.786168098449707,0.03778315134866828,2
0.0,2,2.7162995332838538,0.021739130434782608,0.29372406844559507,9,0.3448275862068966,0.125,0,0.4382097819315802,2.09811844502247,0.027027027026296568,0.0022669344703241086,1.4814814814705077,0.38825520873069763,0.15000438602196312,3
0.453,39,2.661123223579075,0.10869565217391304,0.2005874115037508,4,0.6153846153846154,0.5,4,0.3127119887402726,20.744678395220184,0.10447761193873914,0.11955754002299888,29.629629629410154,0.6424853801727295,0.03432376026072561,3
0.256,35,1.9437193307717842,0.021739130434782608,0.1603588370308136,9,0.37735849056603776,0.5,3,0.31793516944336586,17.41974581575974,0.04761904761829176,0.04757714037374641,26.666666666469137,0.4501301050186157,0.0005073260364619504,2
0.444,29,2.8440533446102805,0.08695652173913043,0.24222260858336062,9,0.5853658536585366,0.375,6,0.4558097119624482,12.75918354521296,0.09999999999800001,0.1079906434542434,22.222222222057614,0.6315041780471802,0.03808985933192491,3
0.128,1,0.0,0.021739130434782608,0.1729236103935842,9,0.26666666666666666,0.16666666666666666,0,0.36510060143455025,1.8660844945052106,0.026315789472991694,0.02359443262654481,0.7407407407352539,0.36830806732177734,0.1500109147557539,0
0.296,33,1.9437193307717842,0.043478260869565216,0.1734417642885394,9,0.2702702702702703,0.125,0,0.3736314163463795,10.019293816778337,0.06521739130293006,0.056265581147394966,25.18518518499863,0.5418935418128967,0.07528468523701787,2
0.286,18,2.8440533446102805,0.06521739130434782,0.19137543744595964,9,0.37209302325581395,0.2916666666666667,4,0.4163892640638432,12.171842699783877,0.07407407407270233,0.06300943250095259,13.333333333234568,0.5492664575576782,0.0005684397545731993,2
0.0,9,0.0,0.0,0.12315919826892407,9,0.12121212121212122,0.08333333333333333,0,0.13581799108234086,3.916995706391991,0.024390243901844143,0.000413393964448084,6.666666666617284,0.47018739581108093,0.1500457525514436,0
0.172,13,1.8634702502158629,0.043478260869565216,0.18938312844799174,9,0.43243243243243246,0.3333333333333333,3,0.24380589669110397,7.739542714132161,0.06521739130293006,0.03971624672697573,9.629629629558298,0.3534797430038452,0.0002847133620096865,0
0.256,10,2.6342843458320933,0.021739130434782608,0.189459916371001,9,0.3684210526315789,0.20833333333333334,5,0.5389478923573302,7.889491000056017,0.04255319148845632,0.002509622673447096,7.407407407352538,0.3652097284793854,0.15022150448904759,1
0.362,32,1.9212073367211249,0.08695652173913043,0.17489235912822285,9,0.4444444444444444,0.5416666666666666,0,0.23958439463872977,21.86013806454982,0.0909090909077135,0.13647163439576104,23.703703703528124,0.58901047706604,0.02587309006289836,0
0.256,14,1.6816851549740692,0.0,0.16838817344812515,9,0.36363636363636365,0.4166666666666667,3,0.3072867666029983,18.56033057070208,0.01754385964881502,0.004460303300624064,10.370370370293553,0.2986948788166046,0.15018686738922513,1
0.0,1,0.0,0.0,0.17574298839214686,9,0.16666666666666666,0.16666666666666666,0,0.2200589720123654,4.555027630608125,0.0227272727267562,0.0015408320493064949,0.7407407407352539,0.28193825483322144,0.1500871478861401,0
0.405,31,2.7021818979511,0.15217391304347827,0.2035056011557914,5,0.5454545454545454,0.5416666666666666,6,0.3844088974127901,23.467409897688192,0.13888888888695988,0.1627912484321988,23.703703703528124,0.7732597589492798,0.08560122245441733,2
0.435,39,2.53314509195743,0.13043478260869565,0.16369648332202288,4,0.4074074074074074,0.4166666666666667,5,0.30435010541012175,20.200950383914098,0.1492537313410559,0.1832274105651742,29.629629629410154,0.7424741387367249,0.06381500596495937,2
0.272,11,2.6342843458320933,0.043478260869565216,0.2205379570394881,9,0.4090909090909091,0.2916666666666667,1,0.3348888045450285,11.474658545788579,0.07272727272595042,0.032622001845906294,8.148148148087792,0.38367214798927307,0.0005830958662514334,1
0.296,27,2.7249237098631216,0.06521739130434782,0.25865102338643425,9,0.5853658536585366,0.5,4,0.3844563782389142,11.799158544413963,0.09803921568435219,0.12210924073448641,19.999999999851852,0.6584662795066833,0.15061861448220093,1
0.444,20,2.8440533446102805,0.08695652173913043,0.21859861564639071,9,0.6666666666666666,0.375,2,0.37225187272851207,9.29524707318825,0.0909090909070248,0.10423877686220215,15.555555555440332,0.7511131763458252,0.03778315134866828,2
0.405,26,2.8219108773961854,0.15217391304347827,0.25415118187089347,4,0.631578947368421,0.4583333333333333,3,0.41240211280551076,11.905492258859134,0.2040816326488963,0.2307253748957014,20.740740740587107,0.6354816555976868,0.029130317474337815,1
0.387,26,2.8440533446102805,0.08695652173913043,0.24592338382373016,4,0.42105263157894735,0.25,5,0.4388515774491503,16.026477036035857,0.14814814814540467,0.10185062896926449,19.999999999851852,0.7150564789772034,0.07602458251166276,2
0.296,28,2.6448772177688578,0.06521739130434782,0.24242848733519687,9,0.6666666666666666,0.4166666666666667,1,0.5165181651278197,10.583492895992897,0.09756097560737657,0.1465200056584033,21.481481481322362,0.6201679706573486,0.037648657509447375,2
0.0,0,0.0,0.0,0.20293970644677972,9,0.07142857142857142,0.08333333333333333,0,0.2064487769437024,2.7767653098535447,0.0,0.0,0.0,0.0,0.15000000000000002,0
0.427,28,1.8719748994487648,0.10869565217391304,0.2072974127115444,9,0.47058823529411764,0.5,5,0.2753438676598828,21.42783366444357,0.11475409835877452,0.1421055971199708,21.481481481322362,0.6984056830406189,0.0010274359472405294,1
0.0,2,0.0,0.0,0.145550668482278,9,0.15384615384615385,0.08333333333333333,0,0.5708249884908024,1.2217725686765935,0.029411764705017305,0.001994017946161346,1.4814814814705077,0.28193825483322144,0.15000000064728525,0
0.401,26,1.977947950987758,0.08695652173913043,0.23624060098891653,9,0.48484848484848486,0.3333333333333333,6,0.48391679205205623,9.380875497051969,0.14285714285374151,0.14143234245716282,19.999999999851852,0.5623944401741028,0.05027376152250095,0
0.296,38,2.90290167641966,0.08695652173913043,0.23358902016016087,4,0.5365853658536586,0.4166666666666667,5,0.48157762865321635,14.314406753377343,0.11320754716767534,0.0964255065310308,28.888888888674902,0.658166766166687,0.038278831461097354,2
0.54,33,3.0300329907565544,0.17391304347826086,0.2834988859048487,4,0.6341463414634146,0.5,3,0.4333734695965078,14.499339105391401,0.2033898305050273,0.18587881704378262,25.18518518499863,0.702700138092041,0.06705091757370159,3
0.47,27,2.966569158774881,0.10869565217391304,0.31159375765894565,0.9487165361642838,0.5128205128205128,0.4166666666666667,5,0.4096447003199862,16.40079124092282,0.17307692307359468,0.19204461281530333,20.740740740587107,0.7474430799484253,0.06772845973739983,2
0.0,2,2.7162995332838538,0.021739130434782608,0.19289708584219248,9,0.17142857142857143,0.08333333333333333,0,0.19682639163170038,5.284859563381235,0.0227272727267562,0.0007536678502042638,1.4814814814705077,0.49954891204833984,0.1500871478861401,1
0.523,27,3.411156449342863,0.15217391304347827,0.3646779932889932,9,0.7272727272727273,0.4166666666666667,5,0.5221227647898748,12.639943389943392,0.17777777777382717,0.18730386243195082,19.999999999851852,0.8251088857650757,0.10035954956084685,3
0.222,10,2.0742729565096787,0.06521739130434782,0.1850272944822292,9,0.38461538461538464,0.4583333333333333,6,0.20745536277040214,16.556486653405816,0.11111111110934745,0.13651459769043323,7.407407407352538,0.5971994996070862,0.0010424469702888458,1
0.591,42,2.6533898334961585,0.17391304347826086,0.21123308894183138,4,0.6818181818181818,0.4583333333333333,4,0.40266888065633744,23.006597199669955,0.19298245613696524,0.21383465647842248,31.851851851615915,0.7853013873100281,0.02955955722429993,3
0.425,39,2.234296612673868,0.13043478260869565,0.2216875609863535,4,0.5116279069767442,0.4166666666666667,6,0.4144088176036077,18.152205229411113,0.169811320751513,0.20985852556045892,29.629629629410154,0.8049511909484863,0.0010993054235179218,0
0.362,26,1.2359499511022356,0.043478260869565216,0.16299555742064992,9,0.42105263157894735,0.25,0,0.28494362028520603,10.514605552686048,0.04255319148845632,0.053672929683949724,19.259259259116597,0.6228921413421631,0.00022154198903818516,1
0.425,31,2.4709740135323277,0.13043478260869565,0.2545381723886383,4,0.5116279069767442,0.4166666666666667,4,0.4861180294215536,19.92082851788734,0.14285714285459183,0.1821393923088684,23.703703703528124,0.8293682336807251,0.07593554573821577,2
0.458,38,1.6188838626710684,0.10869565217391304,0.15858510530425385,9,0.47368421052631576,0.4583333333333333,2,0.4398438720835163,11.559815837757014,0.1086956521715501,0.14532376121710722,28.888888888674902,0.7569933533668518,0.15043946276267636,2
0.256,23,2.5794230374392457,0.043478260869565216,0.16585982568050206,9,0.3111111111111111,0.2916666666666667,4,0.4592157495475545,12.358324187852052,0.07017543859526008,0.03860504166338319,17.777777777646094,0.44182920455932617,0.0006071526887933214,2
0.272,16,3.8294592254019357,0.043478260869565216,0.2222210661649623,9,0.5,0.3333333333333333,1,0.446765944478307,8.142654138087574,0.06382978723268448,0.021578032583388536,11.851851851764062,0.4064038395881653,0.15031265120174728,1
0.448,39,2.3310279222520927,0.08695652173913043,0.16382371714296998,9,0.5,0.375,2,0.6601473599226625,13.603904755375341,0.09615384615199704,0.09733554001221852,29.629629629410154,0.6025335192680359,0.025644259485757936,2
0.181,6,2.3396515926649313,0.043478260869565216,0.23351950208972347,9,0.5909090909090909,0.4166666666666667,6,0.49678273625331815,15.186764555533902,0.10169491525251365,0.10358213125741814,4.444444444411523,0.6111125349998474,0.0008825486668964725,0
0.0,6,1.6841322434592652,0.0,0.15272027246287911,9,0.2702702702702703,0.16666666666666666,0,0.47560076709290755,13.301238811068531,0.10909090908892563,0.007704160246532475,4.444444444411523,0.27950435876846313,0.15082300707264196,0
0.497,29,2.1770610941025614,0.13043478260869565,0.23421408544968453,4,0.5423728813559322,0.7083333333333334,2,0.4284868370630068,35.1533262016621,0.14634146341284948,0.23585940051469445,21.481481481322362,0.8110883831977844,0.05105304055384273,2
0.497,38,1.753442952294157,0.13043478260869565,0.19087813303210766,0.944441020488739,0.34782608695652173,0.3333333333333333,3,0.3110788344858643,22.832420250028605,0.11864406779459925,0.16585861107054387,29.629629629410154,0.725869357585907,0.0010060901695883643,2
0.128,1,0.0,0.021739130434782608,0.156166497855165,9,0.23809523809523808,0.125,0,0.19144348340478426,9.923420323226825,0.05882352941061131,0.03749057616699657,0.7407407407352539,0.3631044626235962,0.1504007270374981,0
0.256,15,1.8174222701352825,0.06521739130434782,0.21585519341269976,9,0.3783783783783784,0.16666666666666666,4,0.29083416446012694,8.068555910893371,0.08510638297691264,0.021765088125487036,11.111111111028807,0.5417770743370056,0.03777844699120111,0
0.444,17,3.2744409572354,0.08695652173913043,0.19155198009908386,9,0.5116279069767442,0.3333333333333333,6,0.29318164386933393,11.897305506670833,0.07547169811178356,0.06968933547687248,12.592592592499315,0.657963752746582,0.07546061256975574,2
0.128,11,1.6841322434592652,0.0,0.20151377407987786,9,0.12121212121212122,0.041666666666666664,0,0.3664907907776582,7.055263767879868,0.023809523808956918,0.0007887592633354677,8.148148148087792,0.49954891204833984,0.15005969490077248,0
0.444,23,2.489050224368505,0.06521739130434782,0.18054922706138163,9,0.3333333333333333,0.20833333333333334,2,0.6579554595261741,9.897685952678213,0.0909090909070248,0.12426066114348057,17.03703703691084,0.6875208020210266,0.03778315134866828,0
0.444,32,2.1064272429317117,0.06521739130434782,0.20920723934078755,9,0.5789473684210527,0.5833333333333334,2,0.43905424915357605,12.856942077530313,0.10204081632444816,0.11989012554173188,24.44444444426338,0.6864674091339111,0.038057740764405545,2
0.128,3,1.8570726545076035,0.0,0.21483954552754325,9,0.26666666666666666,0.08333333333333333,1,0.3838592397145925,4.557668208983999,0.05263157894598339,0.050778837576335445,2.2222222222057617,0.3562292158603668,1.971135733554723e-05,0
0.0,1,1.6841322434592652,0.0,0.1939784160348222,9,0.13333333333333333,0.041666666666666664,0,0.35443849724355203,2.259416400592871,0.026315789472991694,0.0004460303300624064,0.7407407407352539,0.34111109375953674,0.1500109147557539,0
0.384,48,2.360787735613199,0.13043478260869565,0.19515767812394985,0.9607821255922318,0.5172413793103449,0.7916666666666666,0,0.5260066476700721,34.40603289469387,0.13924050632735138,0.2028004905427321,37.03703703676269,0.6545485258102417,0.08860990567349694,3
0.32,24,2.4639256234733993,0.10869565217391304,0.25363821896176375,9,0.5116279069767442,0.4583333333333333,5,0.4020082115474237,13.149775143157498,0.13207547169562123,0.1258346173600304,18.518518518381345,0.4953167736530304,0.0008878659361688262,1
0.543,37,2.581106995913082,0.08695652173913043,0.1844487976597046,9,0.4583333333333333,0.5,5,0.3819064836769639,20.813226969109323,0.09836065573609246,0.13463488392903136,28.148148147939644,0.7480208873748779,0.025901261322534765,3
0.32,32,2.489050224368505,0.08695652173913043,0.20764598432033954,9,0.4583333333333333,0.4583333333333333,5,0.2764258793550417,12.322839421500415,0.08928571428411991,0.09823891259415972,24.44444444426338,0.5498175024986267,0.0007203919827997863,1
0.283,30,1.9450462628660485,0.06521739130434782,0.211899212582669,9,0.5714285714285714,0.4583333333333333,0,0.44447153687679974,19.953503724517653,0.14545454545190084,0.20070515271227227,22.96296296279287,0.5181540250778198,0.0010510032915227948,1
0.222,15,2.716640449686517,0.08695652173913043,0.24361304635714637,9,0.7058823529411765,0.3333333333333333,1,0.5446645039426853,8.605365403430417,0.08695652173724008,0.053442680303397924,11.111111111028807,0.4315839111804962,0.03773968352477998,2
0.458,39,3.2392643848413,0.10869565217391304,0.20732430234668042,4,0.4642857142857143,0.4583333333333333,2,0.3287285229674113,22.07701440716146,0.08219178082079188,0.08350370337831911,29.629629629410154,0.5022333860397339,0.0007446477616629398,3
0.463,34,2.8475248149241046,0.13043478260869565,0.23783848315955763,4,0.56,0.5833333333333334,1,0.38289313118933954,22.96000888366953,0.15384615384378697,0.1910786071273194,25.925925925733885,0.7996507883071899,0.07632342565236168,0
0.333,22,2.90290167641966,0.10869565217391304,0.20540914135791769,9,0.5365853658536586,0.4166666666666667,2,0.3639475232930797,13.676191129132306,0.13725490195809306,0.1636261992927702,17.03703703691084,0.661371648311615,0.05082343839036991,3
0.444,13,3.5745709155075165,0.06521739130434782,0.26182213170973145,9,0.358974358974359,0.25,5,0.2579576095815443,11.568976856476858,0.09803921568435219,0.033170686296212525,9.629629629558298,0.6580904722213745,0.15061861448220093,3
0.128,2,0.0,0.021739130434782608,0.16467677551350596,9,0.3902439024390244,0.2916666666666667,0,0.21133009157775964,7.468198386580741,0.04081632652977926,0.020380762474479605,1.4814814814705077,0.3191576302051544,0.15025596342052028,0
0.0,1,3.164326673559703,0.021739130434782608,0.2276769262864627,9,0.3125,0.125,0,0.4331046206996647,2.699511322011322,0.024999999999375,0.0012510088781274161,0.7407407407352539,0.4591561257839203,0.15003242464555921,0
0.362,5,2.090971604811756,0.043478260869565216,0.24159664838032882,9,0.48484848484848486,0.3333333333333333,3,0.3442658234177261,7.713058197840807,0.07142857142687076,0.05882548669304173,3.703703703676269,0.6136897802352905,0.15015187640239397,1
0.419,50,1.7973565742047206,0.15217391304347827,0.18444479218675697,4,0.45901639344262296,0.5833333333333334,0,0.477469350581434,31.885092848328128,0.1341463414617787,0.15489140166641743,38.51851851823319,0.5094634294509888,0.07605304003300942,3
0.0,0,0.0,0.0,0.12045253340784981,9,0.0,0.0,0,0.458002217586702,0.710430152922413,0.0,0.0,0.0,0.0,0.15000000000000002,0
0.458,22,1.5828172578268298,0.08695652173913043,0.1972089348640689,9,0.25,0.20833333333333334,4,0.4062755838999393,15.763632119514472,0.07407407407270233,0.13513728895083685,17.777777777646094,0.6577861905097961,0.15056842100457557,1
0.181,11,1.1258204308717306,0.021739130434782608,0.2048010113529703,9,0.5454545454545454,0.2916666666666667,3,0.36152049746372267,4.827115673284403,0.07317073170553243,0.07388032267618636,8.148148148087792,0.612647294998169,0.00011642287872012138,0
0.256,4,1.0215520475481525,0.0,0.16314490659897557,9,0.16666666666666666,0.16666666666666666,0,0.20477628687247157,6.507519664717807,0.022222222221728396,0.000376647834274921,2.9629629629410155,0.47018739581108093,0.15009995283128202,0
0.181,13,2.3396515926649313,0.043478260869565216,0.2224058874040029,9,0.4878048780487805,0.2916666666666667,4,0.2857582320887923,9.35487594471307,0.059999999998800006,0.059907712759153374,9.629629629558298,0.5283535718917847,0.0003821141774601474,1
0.314,20,1.1707564286487624,0.043478260869565216,0.19812412041687547,9,0.3684210526315789,0.3333333333333333,6,0.2802981444617467,11.988153186682597,0.08333333333159723,0.12905107805833105,15.555555555440332,0.5393747687339783,0.15043185657587677,1
0.128,6,1.6236954966086978,0.021739130434782608,0.24511791232272306,9,0.20689655172413793,0.16666666666666666,5,0.22547227190866653,4.887958648678463,0.027027027026296568,0.05395823326242143,4.444444444411523,0.6097338795661926,0.15000438602196312,0
0.286,24,1.8841238676117358,0.043478260869565216,0.17129189837594408,9,0.28,0.2916666666666667,0,0.2742172711153347,18.024817167696423,0.0781249999987793,0.0650183796899842,17.777777777646094,0.4618616998195648,0.0007583235009264355,0
0.0,10,1.2359499511022356,0.0,0.15866738221509052,9,0.35294117647058826,0.20833333333333334,0,0.4091466552019182,4.645110224537132,0.0227272727267562,0.001926040061633119,7.407407407352538,0.38450342416763306,0.1500871478861401,1
0.181,9,2.694385972975575,0.06521739130434782,0.2614655205216856,9,0.4666666666666667,0.2916666666666667,1,0.31281838998933187,5.723393273393274,0.07894736841897508,0.10059870994303671,6.666666666617284,0.7098121643066406,0.15002776943784907,2
0.364,30,1.3561979679144718,0.08695652173913043,0.16926299847406628,9,0.2978723404255319,0.2916666666666667,3,0.24536566343065483,13.858052443772259,0.10169491525251365,0.11132431639045032,22.96296296279287,0.5019855499267578,0.03838253694814841,2
0.256,21,1.0708419334478807,0.021739130434782608,0.1707642411601712,9,0.42105263157894735,0.20833333333333334,2,0.3014476961144298,7.541241983850344,0.062499999998697923,0.010924997117490138,15.555555555440332,0.3953288793563843,0.15033817508734226,2
0.448,40,3.241352977445313,0.10869565217391304,0.20237781308204328,0.9444424211978912,0.5,0.5833333333333334,2,0.3359359128303837,14.581091784032957,0.14285714285459183,0.1390404342240639,30.370370370145405,0.728457510471344,0.05107415810910945,2
0.193,17,3.0871507345398945,0.08695652173913043,0.22980461437171124,4,0.6511627906976745,0.4583333333333333,6,0.318256746587236,19.209345868494136,0.13114754098145662,0.07962884951115776,12.592592592499315,0.39685580134391785,0.0011509414348292641,2
0.309,27,1.228692003424758,0.06521739130434782,0.14953074347421558,9,0.36,0.3333333333333333,5,0.34078843667682684,21.679577895444762,0.09374999999853516,0.14047894196198088,20.740740740587107,0.5090889930725098,0.07591925979852131,2
0.515,26,2.581106995913082,0.08695652173913043,0.19013036172651443,9,0.5128205128205128,0.4166666666666667,6,0.5441790525401349,11.547626623686659,0.10638297872114079,0.1390203394736788,19.999999999851852,0.7473596334457397,0.025482654351465375,2
0.172,12,2.3396515926649313,0.043478260869565216,0.2870919557562017,9,0.5294117647058824,0.25,6,0.48896275367421715,6.1525872175639975,0.11111111110864198,0.08684363191645414,8.888888888823047,0.4513370394706726,0.0003925910064288285,1
0.387,32,2.2290497586687685,0.06521739130434782,0.18998377745461303,9,0.5333333333333333,0.4166666666666667,6,0.42731806522840965,17.788344703336627,0.08928571428411991,0.11882515318101369,23.703703703528124,0.46891504526138306,0.03822039276404961,2
0.384,27,2.993388242430066,0.043478260869565216,0.19893375536801544,9,0.43902439024390244,0.25,4,0.3294966527202406,12.561922192239193,0.08163265305955852,0.10121146763789418,20.740740740587107,0.6117569208145142,0.03796138133356024,1
0.128,13,2.8630519535463392,0.021739130434782608,0.19212147036975025,9,0.4864864864864865,0.25,0,0.2505847231157339,8.766658745451315,0.04444444444345679,0.045509232401465725,9.629629629558298,0.3942145109176636,0.00018020257085497608,1
0.418,35,1.4084278919258828,0.10869565217391304,0.16311622153049063,4,0.6511627906976745,0.4583333333333333,2,0.3320896523117923,14.322184065728617,0.11538461538239646,0.11977064023753106,26.666666666469137,0.551860511302948,0.06741891754969657,3
